org_cst_key,org_name,org_ogt_code,org_state_incorporated,n53_municipal_type,org_metropolitan_area_ext,org_fips_place_ext,org_prefix_ext,org_city_name_ext,org_fips_county_subdivision_ext
7657b2d7-69ed-4b78-a959-13286b317906,City of Lodi,City,CA,City,NULL,0642202,City of,Lodi,NULL
bb7d3bc2-6916-405d-97d0-133221d795ed,California Black Women's Health Project,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
949fc854-696a-464e-9751-13345bf59906,Valley Crest Golf Course Maintenance,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0417a040-51e8-414a-b2a0-133a830f56bb,Town of Stratham,City,NH,Town,NULL,3301574340,Town of,Stratham,NULL
e2febf26-aab4-49b5-8750-133b9c5d69b3,County of Orange,County,FL,NULL,NULL,NULL,NULL,NULL,NULL
0ae7d4fc-0d5f-4bad-867a-133bb759124c,Village of Highland Falls,City,NY,Village,NULL,3634495,Village of,Highland Falls,NULL
a157928b-21c1-44dd-a04b-133bd830e9e0,City of Berea,City,OH,City,NULL,3905690,City of,Berea,NULL
0eb01f43-e7e8-498c-a8ff-1343ecf663cf,Town of Sullivan,City,ME,Town,NULL,2300974965,Town of,Sullivan,NULL
50dc4103-7f44-4433-bf63-1348457ee16f,City of Badger,City,IA,City,NULL,1904195,City of,Badger,NULL
11164270-f334-4479-8a22-134f6724f687,City of New Underwood,City,SD,City,NULL,4645060,City of,New Underwood,NULL
6bfc26cc-63e3-4ea8-aa2b-1350c97b233f,Town of Talmo,City,GA,Town,NULL,1375412,Town of,Talmo,NULL
a6efc4aa-6c05-4e1a-92cc-1351f4b873b2,City of Gravette,City,AR,City,NULL,0528360,City of,Gravette,NULL
9a4e4920-c55a-4c0c-ab32-13524e822119,City of Tampa,City,FL,City,NULL,1271000,City of,Tampa,NULL
edb351af-eed9-479c-88e5-1352dd676725,City of Castle Rock,City,WA,City,NULL,5310565,City of,Castle Rock,NULL
2b628066-e783-44e2-8631-1358d54aa5e8,Town of Stuart,City,VA,Town,NULL,5176256,Town of,Stuart,NULL
2beeb0ed-ee1b-47ce-9a17-135948a646d7,Town of Rosendale,City,NY,Town,NULL,3611163737,Town of,Rosendale,NULL
1ac5fe65-84d5-460d-84a9-135ab1c00595,City of Winfield,City,WV,City,NULL,5487988,NULL,Winfield,NULL
21f95503-b3f0-4453-9ccb-135e3863fff8,Town of Oktaha,City,OK,Town,NULL,4055200,Town of,Oktaha,NULL
4fc0fa80-2e4a-42d3-b4a4-135e8ae4b22a,City of Lake Winnebago,City,MO,City,NULL,2940340,City of,Lake Winnebago,NULL
e77cf2fc-b590-4d62-90c1-135fc824a822,City of Travelers Rest,City,SC,City,NULL,4572430,City of,Travelers Rest,NULL
86cc3bd8-ce46-4a6b-9b72-1360405591a1,Town of Uniondale,City,IN,Town,NULL,1877786,Town of,Uniondale,NULL
7b947e8d-c5b8-44fe-a356-136450664463,City of Coalmont,City,TN,City,NULL,4715920,City of,Coalmont,NULL
2ec37be5-21f2-4015-b052-1366be572b8e,HealthPartners,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8fe518d6-f076-414f-ac3f-1368f27abbec,City of Lucedale,City,MS,City,NULL,2842440,Town of,Lucedale,NULL
b76cc698-6d5f-477a-b8ca-136e2b2d9f77,"Hance Scarborough, LLP",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447a286a-b25d-4892-9231-1372d25c013c,Village of Convoy,City,OH,Village,NULL,3918546,Village of,Convoy,NULL
0c911394-3e67-4670-9df7-13768ab12edc,City of St Mary's Point,City,MN,City,NULL,2757292,City of,Saint Mary's Point,NULL
3413ddb1-9b9c-4079-8358-13772acd7214,City of Jamestown,City,TN,City,NULL,4737780,City of,Jamestown,NULL
e2a1adf2-650e-4930-9b9b-13777a6081eb,Village of Unionville,City,MI,Village,NULL,2681420,Village of,Unionville,NULL
4f492402-26a2-43dd-8867-137aab193df2,City of Alton,City,IA,City,NULL,1901585,City of,Alton,NULL
c35aab38-c7a2-4034-98f3-137ca36ee8f7,Town of Sullivan,City,WI,Unincorporated Jurisdiction,NULL,5505578200,Town of,Sullivan,NULL
f59ee9f9-0f94-46de-ab58-137dc0723efa,Village of Lake In The Hills,City,IL,Village,NULL,1741183,Village of,Lake In The Hills,NULL
4b37a769-d526-4432-9ca1-137de9e8757d,Town of Peck,City,WI,Unincorporated Jurisdiction,NULL,5506761525,Town of,Peck,NULL
bbc63685-0692-4812-84de-137eabddb28e,Huntington Beach Library,Library,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca2e722d-7f22-4d01-a46c-13803fae751f,Promise,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14127e7f-041d-46bf-bfc0-13860a0299c3,Village of Smithfield,City,IL,Village,NULL,1770226,Village of,Smithfield,NULL
07afb347-2aa2-4e13-b80c-13865fc83810,Town of Thetford,City,VT,Town,NULL,5001772400,Town of,Thetford,NULL
a0204ea0-3754-4d3d-8df7-138798b53ec6,Village of Fillmore,City,IL,Village,NULL,1726077,Village of,Fillmore,NULL
e3200a55-1b63-4874-a386-1387ad9746fa,Town of Slaughter Beach,City,DE,Town,NULL,1067050,Town of,Slaughter Beach,NULL
9edeca09-0a31-4349-a4bc-138b0b430f50,Town of Guys,City,TN,Town,NULL,4731680,Town of,Guys,NULL
4c9d14a2-b353-48dd-886f-138c238886f9,Town of Alderson,City,WV,Town,NULL,5400772,Town of,Alderson,NULL
770c9535-fdd8-4ba9-abf1-138f50d6eb69,City of Clinton,City,TN,City,NULL,4715580,City of,Clinton,NULL
8cf67efa-690d-47cc-91e2-13909b056fd8,City of Barling,City,AR,City,NULL,0503640,City of,Barling,NULL
b4beb87d-4c02-4e6d-9732-1394e00b495f,City of Macclenny,City,FL,City,NULL,1241950,City of,Macclenny,NULL
a1d22f0c-23c3-434b-a5ba-1396cbeea076,Borough of Manasquan,City,NJ,Borough,NULL,3443050,Borough of,Manasquan,NULL
e7111920-de45-40ee-a335-1397b46877fa,City of Collinsville,City,OK,City,NULL,4016350,City of,Collinsville,NULL
24c519c3-18a9-4780-a849-1399f587a4c4,Town of Burdette,City,AR,Town,NULL,0509880,Town of,Burdette,NULL
25970ff1-8040-447a-85cc-139be0f77805,City of Ledyard,City,IA,City,NULL,1944130,City of,Ledyard,NULL
7ddc89c2-0215-4bd8-9978-139cd89aa336,City of Morganfield,City,KY,City,NULL,2153472,City of,Morganfield,NULL
a458bfe3-5596-4f38-9526-139ced9f2cf5,Village of Montgomery,City,IL,Village,NULL,1750218,Village of,Montgomery,NULL
5126b621-c461-4f29-8bab-139fe7108960,Krista Miller,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402830b4-86d7-4cfd-94db-13a5e4114499,City of Cypress,City,CA,City,NULL,0617750,City of,Cypress,NULL
79a0490c-9a82-4bce-843a-13a62b896b35,Village of Bellmont,City,IL,Village,NULL,1704936,Village of,Bellmont,NULL
fe481a59-0113-4089-96b6-13a6e25e43b3,City of Bellville,City,GA,City,NULL,1306688,City of,Bellville,NULL
9e512479-48cd-4ab6-b614-13aef75063f9,Lanesville,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4a708bac-732b-4512-9736-13aff2f0e006,City of Alburnett,City,IA,City,NULL,1901000,City of,Alburnett,NULL
6ba0a3b9-dfda-4cfa-b6d5-13b1ec674ce0,Town of Windsor Locks,City,CT,Town,NULL,0900387070,Town of,Windsor Locks,NULL
928851f7-3f81-43ba-b70e-13b7fa7c4d8d,Village of North Aurora,City,IL,Village,NULL,1753442,Village of,North Aurora,NULL
3457ad03-9740-45ba-aa05-13b917e84343,Village of Mendon,City,IL,Village,NULL,1748307,Village of,Mendon,NULL
82e7e067-efde-492b-ba2f-13be14e48e55,City of Canton,City,IL,City,15900,1711007,City of,Canton,NULL
58519bae-7ed9-4090-9568-13bfbf42769d,City of Martin,City,TN,NULL,NULL,NULL,NULL,Martin,NULL
80016a6e-797a-4fb9-97d3-13c1d5f1e46c,City of Kirby,City,TX,City,NULL,4839448,City of,Kirby,NULL
8aa3cabf-7237-44ad-a629-13c3fdae52a2,City of Bellville,City,TX,City,NULL,4807432,City of,Bellville,NULL
b45ee14f-7b05-4a2c-b661-13c4c6e322d3,Borough of East Lansdowne,City,PA,Borough,NULL,4221384,Borough of,East Lansdowne,NULL
fc830d99-106e-4080-b906-13c76711646f,Town of Windham,City,VT,Town,NULL,5002584850,Town of,Windham,NULL
3f6c1479-d935-40cf-b355-13cb26364cd8,Village of Newburgh Heights,City,OH,Village,NULL,3954250,Village of,Newburgh Heights,NULL
5f49b91a-abab-46ef-bc25-13cbab679c30,City of Dixon,City,KY,City,NULL,2121682,City of,Dixon,NULL
b81d52c8-fb95-4d8f-ac07-13cc26e3f6de,City of Indian Hills,City,KY,City,NULL,2139304,City of,Indian Hills,NULL
5ea20dc7-64a4-49c6-8838-13cc612d2797,City of Fulton,City,IL,City,NULL,1728144,City of,Fulton,NULL
aa1f7526-192f-4189-bcb7-13ccbae243a8,Public Private Strategies,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f4bdb19f-3e97-4258-9303-13cdfd9862f7,City of Hurley,City,MO,City,NULL,2933922,City of,Hurley,NULL
f03ddff9-7ee7-4876-86c6-13d21812694d,City of North Royalton,City,OH,City,NULL,3957008,City of,North Royalton,NULL
ca3866ee-e0f5-4d18-ae47-13d279228888,Village of Jewett,City,IL,Village,NULL,1738427,Village of,Jewett,NULL
b1415589-d3e4-40f9-a51f-13d2b32269ca,City of Arco,City,ID,City,NULL,1603160,City of,Arco,NULL
6a3e4405-2920-4035-b1ce-13d7632f8178,National Organization of Black Elected Legislative Women,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13836a5f-acc1-44b0-aaae-13d9f0ea7772,Town of Menifee,City,NULL,Town,NULL,0545200,Town of,Menifee,NULL
994fd0ca-aebf-4cd5-a725-13db5ef87666,Kearns and West,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0ba82ad0-27a1-4275-86f0-13dbcf614038,Town of Oakdale,City,TN,Town,NULL,4754280,Town of,Oakdale,NULL
0cb329e6-29b6-4109-8958-13dc786e3132,Town of Milledgeville,City,TN,Town,NULL,4748920,Town of,Milledgeville,NULL
684c022f-7281-4b52-80d7-13dd4b136aa2,City of Beaver Falls,City,PA,City,NULL,4204792,City of,Beaver Falls,NULL
ba4bbbd1-fef1-4d83-9f8a-13dd8d07022b,City of Virden,City,IL,City,NULL,1778149,City of,Virden,NULL
63a97954-f8f1-40fb-984a-13e65d4a1696,City of Olton,City,TX,City,NULL,4854012,City of,Olton,NULL
5dbfbae7-9b90-4c8d-b3c5-13e7c6349d08,City of Zurich,City,KS,City,NULL,2081025,City of,Zurich,NULL
be593d60-b659-45f6-9e2c-13e92a104df4,Urban League,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
760da9c4-6656-4ff9-b4ea-13e98c991968,Village of Iroquois,City,IL,Village,NULL,1737712,Village of,Iroquois,NULL
df73273f-54a3-4647-8121-13ed058ee815,Borough of Jonestown,City,PA,Borough,NULL,4238400,Borough of,Jonestown,NULL
aa10a4a6-06c4-4f3e-b2e0-13ed5574904e,Town of Ruby,City,WI,Unincorporated Jurisdiction,NULL,5501769975,Town of,Ruby,NULL
b75327f0-e58d-462e-8b6c-13eea860c6a5,City of Martinsburg,City,MO,City,NULL,2946460,City of,Martinsburg,NULL
e338a609-f76a-4e61-9e83-13f4d0bca914,Town of Wrentham,City,MA,Town,NULL,2502182315,Town of,Wrentham,NULL
68617042-e321-4167-bdfc-13f7671202fc,Alliance for American Manufacturing,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21dbb3c8-0c4b-492d-9d32-13f9a723a5dc,Town of Columbus,City,MT,Town,NULL,3016825,Town of,Columbus,NULL
3ad3ba47-8cd1-4611-b3d6-13fb08730125,City of Mount Vernon,City,IA,City,NULL,1954840,City of,Mount Vernon,NULL
c5e3b34c-ce13-4800-8186-13fe1653301b,City of Foley,City,AL,City,19300,0126992,City of,Foley,NULL
adc274f2-7df2-4120-85cb-14015389a09b,"Capitol Counsel, LLC",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3e4ecc1b-3ff4-446d-b981-1403f068aa97,Town of Grantsboro,City,NC,Town,NULL,3727520,NULL,NULL,NULL
2c3cf4ac-c685-44f4-8f18-140429725356,Lincoln Library,Library,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7cd8d102-02d1-4c5d-8846-14044839a594,City of Park Hills,City,KY,City,NULL,2159255,City of,Park Hills,NULL
4037e1f1-8e74-4715-8a31-1405c5fea8ae,Village of Van Buren,City,OH,Village,NULL,3979394,Village of,Van Buren,NULL
cd498345-f014-4d27-ab32-1406a617699e,City of Pigeon Forge,City,TN,City,42940,4758080,City of,Pigeon Forge,NULL
ac6dc6bb-4b06-4bf3-b96f-1406c1d53dd0,City of Ingleside On The Bay,City,TX,City,NULL,4836020,City of,Ingleside On The Bay,NULL
34636226-5548-41b4-b8fb-1408409da4de,Town of Remington,City,IN,Town,NULL,1863756,Town of,Remington,NULL
02ba3395-971d-4b0a-a7d1-140985a34437,Town of Stillwater,City,NY,Town,NULL,3609171333,Town of,Stillwater,NULL
ff77e872-6208-49a6-8f16-140ef2850d16,City of Cunningham,City,KS,City,NULL,2016775,City of,Cunningham,NULL
6204f521-835b-442b-91bc-140f841e08a4,City of Mount Carmel,City,IL,City,NULL,1750868,City of,Mount Carmel,NULL
d438ddfc-56f2-4fbe-af03-140ffa767921,City of Manor Creek,City,KY,City,NULL,2149800,City of,Manor Creek,NULL
e54afe59-27d7-427f-bd00-1410844fad5d,Town of Steele,City,AL,Town,NULL,0172888,Town of,Steele,NULL
ed93117e-a8db-4998-8730-1412430b55c5,Village of Farmersville,City,IL,Village,NULL,1725440,Village of,Farmersville,NULL
b2f4c8a6-e4da-4e17-904c-141511ae3dc0,Town of Niagara,City,NY,Town,NULL,3606351033,Town of,Niagara,NULL
5ade7902-d04e-43ef-8b77-141885322084,Town of Otterbein,City,IN,Town,NULL,1857258,Town of,Otterbein,NULL
d10b89c1-f015-4dc9-a100-141a7bec2e70,City of Lake Village,City,AR,City,NULL,0538170,City of,Lake Village,NULL
f4a488d3-704f-46ff-b13c-1421edb711b6,Village of East Hazel Crest,City,IL,Village,NULL,1721904,Village of,East Hazel Crest,NULL
b9b59c78-554c-4dc0-a8e0-1425bd303688,City of Carl Junction,City,MO,City,NULL,2911368,City of,Carl Junction,NULL
9f478258-ecb8-4566-af08-142826864f85,City of Milton,City,GA,City,NULL,1351670,NULL,Milton,NULL
d48888fe-6d0c-4190-ba13-142926012909,Town of Ashford,City,WI,Unincorporated Jurisdiction,NULL,5503903150,Town of,Ashford,NULL
f77057a8-f0f0-4bb0-97e2-142c785694ed,City of Linn Creek,City,MO,City,NULL,2943274,City of,Linn Creek,NULL
c1de3b24-ef37-4289-ab22-142f9c773a5c,National University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a634c631-4b87-4c4c-8b3f-14300d5a8548,City of Brigantine,City,NJ,City,NULL,3407810,City of,Brigantine,NULL
c661c140-5463-4712-80d3-143105655845,Town of Dowelltown,City,TN,Town,NULL,4721420,Town of,Dowelltown,NULL
b9ce6fdc-49c7-4bd3-a6e0-143331e7673c,Borough of Riverside,City,PA,Borough,NULL,4265112,Borough of,Riverside,NULL
7585e68e-2caa-4b42-8c6a-1437a356c88d,Village of Greenwich,City,OH,Village,NULL,3932368,Village of,Greenwich,NULL
d9dd32ef-66ce-4036-8498-143824f5c5b9,Koch Industries,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2f108880-87b8-436a-b0fe-143b1e205899,City of Del City,City,OK,City,NULL,4019900,City of,Del City,NULL
dc39c419-a961-432c-bd8d-143b543315eb,Ohio Voter Fund,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0e004f5e-70ff-40b2-aea6-144252b438c4,City of Fergus Falls,City,MN,City,22260,2720906,City of,Fergus Falls,NULL
ffe2aa60-921a-4a96-a73f-1443d56ea5b8,City of Rising Sun,City,IN,City,NULL,1864674,City of,Rising Sun,NULL
0db3810e-3940-4ffe-9c0e-1444fa04cfba,Town of Rome,City,ME,Town,NULL,2301163835,Town of,Rome,NULL
1ed1b222-f455-420a-a226-1447822cb823,Borough of Spring Grove,City,PA,Borough,NULL,4273192,Borough of,Spring Grove,NULL
c5dd4201-f07e-4b24-9800-144ba5cb4eb6,Inside Mortgage Finance,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8e960894-78ce-4ec9-945f-144e19678a98,City of Turtle Lake,City,ND,City,NULL,3879940,City of,Turtle Lake,NULL
1ca082a8-dd3e-4099-adb3-144e42498610,City of Demorest,City,GA,City,NULL,1322304,City of,Demorest,NULL
2bb26a22-1ba2-4a2d-9ac2-144e9a958485,Town of Brule,City,WI,Unincorporated Jurisdiction,NULL,5503110575,Town of,Brule,NULL
5ee88ec2-8d54-495d-bff5-14521c60b153,City of Columbia Heights,City,MN,City,NULL,2712700,City of,Columbia Heights,NULL
acf16412-71ee-4123-9b47-14533a149fcb,City of Pikeville,City,KY,City,NULL,2160852,City of,Pikeville,NULL
ff3a2054-f9a8-4b09-97da-145bb99a1cf3,Borough of Sea Girt,City,NJ,Borough,NULL,3466330,Borough of,Sea Girt,NULL
a7ff267f-7011-4f73-b5a0-145c61de362c,Town of Dickson,City,OK,Town,NULL,4020700,Town of,Dickson,NULL
379fd462-f822-4576-9d17-145d13b99100,City of Maysville,City,KY,City,32500,2151024,City of,Maysville,NULL
8087d4cf-c69a-4f72-a42a-145fc57cf285,City of Piedmont,City,OK,City,NULL,4058700,City of,Piedmont,NULL
7ddd5868-3612-4a02-b299-146217182e7f,Ball State University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
df65f749-54de-4dc9-8c43-14635436acfd,Borough of Hallam,City,PA,Borough,NULL,4232056,Borough of,Hallam,NULL
f369b74b-9ca8-42c3-b775-1465c03618ec,Township of Mahwah,City,NJ,Township,NULL,3400342750,NULL,NULL,NULL
74c476da-5c3a-4584-a6c7-14662aadefdf,City of Fulton,City,NY,City,NULL,3627815,City of,Fulton,NULL
ebab86d5-a349-497f-bd49-146a20729140,Poise Foundation,"Civic Group/Non-profit ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
19453c51-42d2-4aa1-9dc5-146a6f00b0e9,Village of Crooksville,City,OH,Village,NULL,3919456,Village of,Crooksville,NULL
2bb138f1-321e-42c8-8d3f-146a9693edd2,City of Aliso Viejo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a9914c1f-c5dc-40ee-a8f6-146aaff32b44,City of Stewart,City,MN,City,NULL,2762788,City of,Stewart,NULL
bedc2bbe-191e-447a-a28a-146b2cfe3a40,EOS Link,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c2106e52-ae0b-4425-b72c-146c6f29ed6c,Village of Bruning,City,NE,Village,NULL,3106820,Village of,Bruning,NULL
8ef2b504-ebb1-41f4-bdb4-146dd8aa0fbc,Town of Sterling,City,WI,Unincorporated Jurisdiction,NULL,5512377075,Town of,Sterling,NULL
3123b7df-dad6-4bf8-a08c-14705e16ad24,Montgomery County,County,OH,NULL,NULL,NULL,NULL,NULL,NULL
503555d0-7046-4dc4-bc98-1471710ddd99,Village of Maybee,City,MI,Village,NULL,2652440,Village of,Maybee,NULL
317df5f0-6a98-4fb4-8d7b-1471d19b00c6,City of Molalla,City,OR,City,NULL,4149450,City of,Molalla,NULL
bc29fd5f-8ed1-483f-98f1-147313500147,New Mexico Dream Team,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f87ac951-3e99-4b98-84d4-1473f7228520,City of Truman,City,MN,City,NULL,2765668,City of,Truman,NULL
71dfd3a6-60fc-4ca7-a329-1475043fc4c6,City of Little Flock,City,AR,City,NULL,0540120,NULL,Little Flock,NULL
c9424326-ffeb-41fa-88b9-14797c08ef46,Sabrina Alarcon,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0477477c-dc79-4510-bdc5-147aebf47248,Village of Margaretville,City,NY,Village,NULL,3645557,Village of,Margaretville,NULL
ab4f0197-4a33-49fc-aa18-147afc913ac2,Borough of Duryea,City,PA,Borough,NULL,4220512,Borough of,Duryea,NULL
f1798b76-e415-4b3f-a3a6-147d448f880e,City of South San Francisco,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cb4e8097-0808-4f7f-b666-147eda50770a,City of Mount Sterling,City,KY,City,34460,2154084,City of,Mount Sterling,NULL
dacfbde6-6a53-4400-bdeb-14819588c67c,Town of Lake Pleasant,City,NY,Town,NULL,3604140794,Town of,Lake Pleasant,NULL
1f961203-a221-4052-af81-14843d445ce1,City of Fort Worth,City,TX,City,NULL,4827000,City of,Fort Worth,NULL
6c936460-1b1e-4b22-a727-1485d21ee8a5,City of Sharpsburg,City,KY,City,NULL,2169852,City of,Sharpsburg,NULL
789c75ae-5468-4861-a376-148636c7dd43,Yuma County,County,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a576ced5-fb9e-4d2d-aae8-1486c5716505,Town of Bayview,City,TX,Town,NULL,4806140,Town of,Bayview,NULL
9d7f3114-c38a-48c3-979b-148d5a52a8f3,City of O'Fallon,City,IL,City,NULL,1755249,City of,O'Fallon,NULL
29360748-2591-48a6-977c-148dc3f67ded,Town of Shullsburg,City,WI,Unincorporated Jurisdiction,NULL,5506573850,Town of,Shullsburg,NULL
a7392b8e-39ee-4e99-a7a8-148dee381077,City of Norwood,City,KY,City,NULL,2156928,City of,Norwood,NULL
f2b3bd19-e402-46ec-85e9-148e3b5de049,POM Incorporated,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
891b91fb-33a6-4a8b-bab1-148f52e208b7,Town of Buffalo,City,WV,Town,NULL,5411284,NULL,Buffalo,NULL
f07b51e4-58d4-43c8-bad1-1492abb262df,City of Reedsburg,City,WI,City,12660,5566800,Town of,Reedsburg,NULL
8ceba6f9-7e5b-4b0e-bf78-1492ce7f0373,City of Pineville,City,LA,City,NULL,2260530,City of,Pineville,NULL
96b354b8-3cbe-4b27-b854-14943e789728,Town of Morgan City,City,MS,Town,NULL,2848800,Town of,Morgan City,NULL
e2cf04f7-08ee-493a-9768-1494c8b6ee87,Statesman Journal,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e4443b3a-4b58-483a-863e-1495248d8e72,The Arc of NC,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e81f0f6d-36bf-441e-8496-1498b4075cc3,Town of Leesburg,City,IN,Town,47700,1842678,Town of,Leesburg,NULL
348e6a54-47a6-4793-a868-1498ed5abb85,Town of Turtle Lake,City,WI,Unincorporated Jurisdiction,NULL,5500581100,Town of,Turtle Lake,NULL
8f47248a-1852-4bfa-a907-14994fcf5de2,Seattle Hilton,Hotel/Convention Center,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504ce6cb-fbeb-47bd-b999-149ab11538cb,Baltimore City,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9c4c4d98-e1c3-4b25-b02e-149d1f001272,Southern California Gas Company,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fbe62b5c-0dda-4b7c-bbfb-149efa933e19,City of Drumright,City,OK,City,NULL,4021750,City of,Drumright,NULL
bb00c85a-97da-4b06-bff1-149f65196321,Witness to Mass Incarceration Inc,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0b632ce9-06df-40db-b3ac-14a191f225e0,City of Craig,City,CO,City,NULL,0817760,City of,Craig,NULL
b5fa0db9-c705-4e8c-923d-14a1e3b35a7c,Borough of Madison,City,NJ,Borough,NULL,3442510,Borough of,Madison,NULL
7dd5aa99-c2c2-45ae-9820-14a37a0a9e49,Boston Globe,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03a27d35-04c0-4708-8b54-14a3c2d3ef2d,City of Vanceburg,City,KY,City,NULL,2179068,City of,Vanceburg,NULL
1c0e0763-b18a-4323-b5b0-14a3d3ca5fdc,Village of Lewis And Clark,City,MO,Village,NULL,2941834,Village of,Lewis And Clark,NULL
9f85aec3-41ad-4808-a494-14a414908793,City of Marathon,City,FL,City,28580,1243000,NULL,Marathon,NULL
28f3f8b0-3bc1-4a17-93f9-14a437fe5616,City of Westgate,City,IA,City,NULL,1984180,City of,Westgate,NULL
d426237d-4f68-47d5-87c9-14a67a69d6a7,Town of Mount Pleasant,City,SC,Town,NULL,4548535,Town of,Mount Pleasant,NULL
e933e67c-04ca-4922-8657-14a70535b67a,Town of Cedar Fort,City,UT,Town,NULL,4911430,Town of,Cedar Fort,NULL
3b9df9bc-850e-47a8-b2b1-14ad9aed0a44,City of Pontotoc,City,MS,City,46180,2859160,City of,Pontotoc,NULL
ab779129-56b2-4596-b06f-14aebf711b32,City of Tompkinsville,City,KY,City,NULL,2177160,City of,Tompkinsville,NULL
7a12f406-c437-48fc-bc13-14b1f9c666c6,Village of Winnebago,City,NE,Village,NULL,3153275,Village of,Winnebago,NULL
30a1bb1a-e875-4472-8e90-14b488f5b9e4,Town of Ravenden,City,AR,Town,NULL,0558250,NULL,Ravenden,NULL
9c5a1b80-6219-4257-88c2-14b79a430db8,Russell (Former City),Census-designated place (CDP),ND,NULL,NULL,3869180,City of,NULL,NULL
aad7dad6-390f-4665-a697-14b7be6d8370,Village of Florida,City,NY,Village,NULL,3626319,Village of,Florida,NULL
0265c5c1-adf8-4182-974c-14b7f6e371d1,Town of Lamont,City,WA,Town,NULL,5338215,Town of,Lamont,NULL
8856d2cd-b38c-41cd-90ea-14bb9389097f,Town of Independence,City,LA,Town,NULL,2237025,Town of,Independence,NULL
f4ec90e6-2432-4168-94af-14bcd199ad86,Village of St Cloud,City,MO,Village,NULL,2964172,Village of,St Cloud,NULL
b5d13907-db65-4d8e-a0ed-14c237ab6d12,Borough of Millerstown,City,PA,Borough,NULL,4249720,Borough of,Millerstown,NULL
41f77f6e-e784-43e4-bf33-14cb7d18e838,Town of Norlina,City,NC,Town,NULL,3747240,Town of,Norlina,NULL
c14620b8-29e1-4d9b-8378-14cc8a876ffa,City of Milton,City,ND,City,NULL,3853020,City of,Milton,NULL
823bed5a-c82a-49bc-bb3c-14cd25ddc875,Village of Bairdstown,City,OH,Village,NULL,3903646,Village of,Bairdstown,NULL
4534610c-b8f6-4a0d-ab1b-14cea9ee828c,Town of Royal Center,City,IN,Town,NULL,1866222,Town of,Royal Center,NULL
103e85a8-d4ce-4e80-a481-14d5f576e528,Matinicus Isle Plantation,City,ME,Plantation,NULL,2301344165,NULL,NULL,NULL
a7ba28fc-bec1-487f-a212-14d683a4eb5c,Town of Green Valley,City,WI,Unincorporated Jurisdiction,NULL,5507331450,Town of,Green Valley,NULL
8f85fe30-1242-4724-a770-14d82fc2edb7,Village of Johnsburg,City,IL,Village,NULL,1738479,Village of,Johnsburg,NULL
76c88cbd-4924-4106-bb03-14dae5e909ae,3M/3M Traffic Control Materials Division,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dc9e7c33-07c7-4150-9c67-14db1ce7550e,City of Bowie,City,MD,City,NULL,2408775,City of,Bowie,NULL
5e9b3a57-2c99-459c-8dc7-14dc261a7a46,Village of Unionville,City,NY,Village,NULL,3676210,Village of,Unionville,NULL
2f6a5327-5ab9-4bb3-ba80-14e1014af63f,Town of Vienna,City,LA,Town,NULL,2278540,Town of,Vienna,NULL
c2e466b0-92f8-4c71-a4ec-14e47c77e68a,City of Hideaway,City,TX,City,NULL,4833578,NULL,Hideaway,NULL
